STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MX01,MX01_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1991-04,0,0,0,",0",0,",0",0,",0",0,",0",0,",0",9,",0",0,",0",-2.8,",0,14,+",0,",,0,30,+",0,",,0,30,+",42.4,",,0,22,",27.8,",0,08,",,,3515.9,0,281.3,",0",,,,,74.9,",,,0",0,",,,0",9,",0",15.8,",,,0",2.1,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1991-05,25.9,0,25.9,"1,0",0,",0",0,",0",0,",0",0,"1,0",21,"1,0",1,"1,0",2.8,",0,19,",0,",,0,31,+",0,",,0,31,+",37.8,",,0,07,",32.2,"1,0,25,",,,3608.7,0,92.8,"1,0",,,,,90.8,",,,0",0,",,,0",16,"1,0",22.8,"1,,,0",9.2,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1991-06,88.7,0,62.8,",0",0,",0",0,",0",0,",0",0,",0",25,",0",2,",0",8.3,",0,07,+",0,",,0,30,+",0,",,0,30,+",10.4,",,0,17,",35,",0,29,",152,"2,,,0",3634.8,0,26.1,",0",14.2,",,,0,P,N",29.1,",,,0,P,N",46.5,",,,0",0,",,,0",19.6,",0",25.9,",,,0",13.2,",,,0",2863,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1991-07,195.8,0,107.1,",0",0,",0",0,",0",0,",0",0,",0",28,",0",5,",0",9.4,",0,01,",0,",,0,31,+",0,",,0,31,+",17.5,",,0,14,",36.7,",0,21,",157,"1,,,0",6.5,0,6.5,",0",16.7,"2,,,0,P,N",31.4,"2,,,0,P,N",52.9,",,,0",0,",,,0",21.6,",0",27.6,",,,0",15.6,",,,0",2598,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1991-08,295.4,0,99.6,"1,0",0,",0",0,",0",0,",0",0,"1,0",28,"1,0",1,"1,0",10.6,",0,12,",0,",,0,31,+",0,",,0,31,+",88.1,",,0,20,",32.8,"1,0,18,",135,"2,,,0",9,0,2.5,"1,0",17.2,",,,0,P,N",30.7,"1,,,0,P,N",216.6,",,,0",0,",,,0",21.5,"1,0",27.6,"1,,,0",15.5,",,,0",2909,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1991-09,316.2,0,20.8,"2,0",0,",0",0,",0",0,"2,0",0,",0",16,",0",1,",0",0,"2,0,30,",0,",,0,30,+",0,",,0,30,+",36.1,",,0,26,",35,",0,01,",87,"3,,,0",115.6,0,106.6,",0",10.8,",,,0,P,N",24.8,",,,0,P,N",121.4,",,,0",0,",,,0",15.5,"2,0",21.8,",,,0",9.2,"2,,,0",2777,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1991-10,316.8,0,0.6,",0",0,",0",0,",0",0,",0",0,",0",6,",0",0,",0",-2.8,",0,22,+",0,",,0,31,+",0,",,0,31,+",23.1,",,0,07,",24.4,",0,05,",,,353.6,0,238,",0",,,,,85.7,",,,0",0,",,,0",10.7,",0",17.1,",,,0",4.3,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1991-11,316.8,0,0,",0",0,",0",0,",0",0,",0",1,",0",1,",0",0,",0",-6.7,",0,27,",0,",,0,30,+",0,",,0,30,+",36.3,",,0,23,",21.1,",0,21,",,,771.9,0,418.3,",0",,,,,92.4,",,,0",0,",,,0",4.4,",0",8.6,",,,0",0.2,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1991-12,316.8,0,0,",0",27,"1,0",5,",0",0,",0",13,",0",0,",0",0,",0",-16.7,",0,18,",178,"1,,0,08,",127,",,0,18,",36.6,",,0,30,",11.7,",0,01,",,,1435.6,0,663.7,",0",,,,,102.6,",,,0",381,",,,0",-3.1,",0",1.3,",,,0",-7.4,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1992-01,0,0,0,",0",11,"2,0",2,"1,0",7,",0",16,",0",0,",0",0,",0",-21.1,",0,21,+",25,"2,,0,29,+",25,"1,,0,24,+",29.2,",,0,24,",6.1,",0,06,",,,2202.6,0,767,",0",,,,,60.2,",,,0",50,"1,,,0",-6.4,",0",-1.2,",,,0",-11.6,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1992-02,0,0,0,",0",7,"4,0",2,",0",4,",0",13,",0",0,",0",0,",0",-20,",0,13,",51,"4,,0,16,+",38,",,0,16,+",22.1,",,0,16,",8.9,",0,18,",,,2861.9,0,659.3,",0",,,,,37.7,",,,0",96,",,,0",-4.4,",0",0.7,",,,0",-9.5,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1992-03,0,0,0,",0",,,1,"1,0",1,",0",6,",0",0,",0",0,",0",-18.9,",0,01,",,,51,"1,,0,29,",26.9,",,0,27,",13.3,",0,06,",,,3485.5,0,623.6,",0",,,,,68.5,",,,0",64,"1,,,0",-1.8,",0",3.8,",,,0",-7.4,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1992-04,0,0,0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",-6.7,",0,14,",0,",,0,30,+",0,",,0,30,+",22.1,",,0,17,",25.6,",0,22,",,,3879.4,0,393.9,",0",,,,,62.4,",,,0",0,",,,0",5.2,",0",10.9,",,,0",-0.5,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1992-05,12.4,0,12.4,",0",0,",0",0,",0",0,",0",0,",0",14,",0",3,",0",-0.6,",0,06,",0,",,0,31,+",0,",,0,31,+",19.3,",,0,25,",33.3,",0,23,+",131,",,,0",4049.2,0,169.8,",0",9,",,,0,P,N",25.3,",,,0,P,N",48.9,",,,0",0,",,,0",13.3,",0",20.6,",,,0",5.9,",,,0",2921,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1992-06,52.7,0,40.3,",0",0,",0",0,",0",0,",0",0,",0",25,",0",0,",0",7.8,",0,16,+",0,",,0,30,+",0,",,0,30,+",29.2,",,0,01,",31.1,",0,15,",141,"4,,,0",4101.5,0,52.3,",0",14.2,"1,,,0,P,N",29.4,"1,,,0,P,N",102.5,",,,0",0,",,,0",17.9,",0",24.3,",,,0",11.6,",,,0",3111,"1,,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1992-07,104.8,0,52.1,",0",0,",0",0,",0",0,",0",0,",0",28,",0",0,",0",8.3,",0,02,",0,",,0,31,+",0,",,0,31,+",17.5,",,0,09,",30,",0,01,",138,"1,,,0",16.7,0,16.7,",0",16.5,",,,0,P,N",30.2,",,,0,P,N",89.1,",,,0",0,",,,0",19.5,",0",25,",,,0",13.9,",,,0",3373,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1992-08,165.2,0,60.4,",0",0,",0",0,",0",0,",0",0,",0",25,",0",1,",0",5,",0,19,",0,",,0,31,+",0,",,0,31,+",26.4,",,0,01,",32.2,",0,28,",128,"2,,,0",41.8,0,25.1,",0",16.6,"1,,,0,P,N",28.9,"1,,,0,P,N",79.8,",,,0",0,",,,0",19.5,",0",25.1,",,,0",13.8,",,,0",3054,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1992-09,188.2,0,23,",0",0,",0",0,",0",0,",0",0,",0",18,",0",0,",0",1.1,",0,25,+",0,",,0,30,+",0,",,0,30,+",40.9,",,0,23,",29.4,",0,19,",93,"1,,,0",134.3,0,92.5,",0",13.1,",,,0,P,N",24.8,"1,,,0,P,N",94.1,",,,0",0,",,,0",16,",0",22,",,,0",10.1,",,,0",3196,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1992-10,188.2,0,0,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",-1.7,",0,18,",0,",,0,31,+",0,",,0,31,+",21.8,",,0,25,",22.2,",0,04,",,,462.1,0,327.8,",0",,,,,60.9,",,,0",0,",,,0",7.8,",0",13.1,",,,0",2.4,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1992-11,188.2,0,0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",-8.9,",0,21,",0,",,0,30,+",0,",,0,30,+",26.7,",,0,23,",15.6,",0,23,",,,949.8,0,487.7,",0",,,,,101.2,",,,0",0,",,,0",2.1,",0",6.6,",,,0",-2.5,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1992-12,188.2,0,0,",0",,,1,"5,0",0,",0",12,",0",0,",0",0,",0",-16.7,",0,25,",,,38,"5,,0,12,",13.5,",,0,18,",7.2,",0,03,+",,,1607.1,0,657.3,",0",,,,,38.1,",,,0",64,"5,,,0",-2.9,",0",1.2,",,,0",-6.9,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1993-01,0,0,0,"1,0",,,4,",0",1,"1,0",15,",0",0,",0",0,",0",-20.6,"1,0,31,",,,203,",,0,14,",17.3,",,0,14,",13.9,",0,06,",,,2312.7,0,705.6,",0",,,,,52.8,",,,0",394,",,,0",-5,"1,0",-0.3,",,,0",-9.7,"1,,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1993-02,0,0,0,",0",,,5,"2,0",14,",0",20,",0",0,",0",0,",0",-26.7,",0,07,",,,254,"2,,0,17,",27.2,",,0,17,",6.1,",0,06,",,,3101.1,0,788.4,",0",,,,,63.8,",,,0",660,"2,,,0",-9.8,",0",-2.9,",,,0",-16.8,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1993-03,0,0,0,",0",,,5,"4,0",3,",0",6,",0",1,",0",0,",0",-19.4,",0,19,",,,356,"4,,0,14,",32.3,",,0,14,",21.7,",0,28,",,,3711.1,0,610,",0",,,,,76,",,,0",605,"4,,,0",-1.4,",0",5.1,",,,0",-7.8,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1993-04,0,0,0,",0",,,1,",0",0,",0",0,",0",4,",0",0,",0",-5,",0,06,",,,64,",,0,02,",22.1,",,0,11,",23.9,",0,26,",,,4041.8,0,330.7,",0",,,,,109,",,,0",64,",,,0",7.3,",0",13.8,",,,0",0.9,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1993-05,3.3,0,3.3,",0",0,",0",0,",0",0,",0",0,",0",12,",0",0,",0",4.4,",0,01,",0,",,0,31,+",0,",,0,31,+",3.3,",,0,25,",30.6,",0,12,",113,"1,,,0",4175.5,0,133.7,",0",10.5,"1,,,0,P,N",24.3,"1,,,0,P,N",14.7,",,,0",0,",,,0",14.1,",0",20.6,",,,0",7.7,",,,0",2931,"2,,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1993-06,53.7,0,50.4,"1,0",0,",0",0,",0",0,"1,0",0,",0",23,",0",2,",0",5.6,"1,0,05,",0,",,0,30,+",0,",,0,30,+",15.7,",,0,01,",34.4,",0,22,",143,",,,0",4219.7,0,44.2,",0",13.6,",,,0,P,N",28.8,",,,0,P,N",89.6,",,,0",0,",,,0",18.6,"1,0",25,",,,0",12.2,"1,,,0",3033,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1993-07,164.8,0,111.1,",0",0,",0",0,",0",0,",0",0,",0",30,",0",5,",0",11.1,",0,16,",0,",,0,31,+",0,",,0,31,+",56.1,",,0,30,",34.4,",0,11,+",163,"2,,,0",1.4,0,1.4,",0",17.9,",,,0,P,N",32,",,,0,P,N",135.7,",,,0",0,",,,0",21.9,",0",28,",,,0",15.8,",,,0",2810,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1993-08,257.6,0,92.8,",0",0,",0",0,",0",0,",0",0,",0",30,",0",2,",0",8.9,",0,22,",0,",,0,31,+",0,",,0,31,+",78.2,",,0,17,",32.8,",0,27,",,,6.1,0,4.7,",0",17.4,",,,0,P,N",31.4,",,,0,P,N",135,",,,0",0,",,,0",21.2,",0",27.2,",,,0",15.2,",,,0",2402,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1993-09,283.3,0,25.7,"1,0",0,",0",0,",0",0,"1,0",0,"1,0",15,"1,0",0,"1,0",1.1,"1,0,30,",0,",,0,30,+",0,",,0,30,+",23.6,"2,,0,11,",30.6,"1,0,16,+",74,"2,,,0",104.1,0,98,"1,0",12.6,"1,,,0,P,N",23.9,"1,,,0,P,N",113.6,",a,,0",0,",,,0",15.8,"1,0",21,"1,,,0",10.7,"1,,,0",2879,"2,,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1993-10,283.3,0,0,",0",0,",0",0,",0",0,",0",0,",0",3,",0",0,",0",-3.9,",0,14,",0,",,0,31,+",0,",,0,31,+",23.1,",,0,14,",23.3,",0,09,+",,,425,0,320.9,",0",,,,,78.2,",,,0",0,",,,0",8,",0",13.8,",,,0",2.2,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1993-11,283.3,0,0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",0,",0",-10.6,",0,26,",0,",,0,30,+",0,",,0,30,+",26.4,",,0,29,",18.9,",0,16,",,,872.5,0,447.5,",0",,,,,107.8,",,,0",0,",,,0",3.4,",0",8.7,",,,0",-1.9,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1993-12,283.3,0,0,",0",4,",0",2,",0",5,",0",9,",0",0,",0",0,",0",-21.7,",0,28,",127,",,0,30,",122,",,0,30,",45,",,0,22,",10,",0,04,",,,1502.1,0,629.6,",0",,,,,103.9,",,,0",173,",,,0",-2,",0",2.3,",,,0",-6.2,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1994-01,0,0,0,",0",,,9,",0",17,",0",24,",0",0,",0",0,",0",-31.1,",0,21,",,,356,",,0,18,",41.1,",,0,18,",5.6,",0,29,+",,,2427.6,0,925.5,",0",,,,,113.8,",,,0",935,",,,0",-11.5,",0",-5.3,",,,0",-17.7,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1994-02,0,0,0,",0",,,5,",0",11,",0",22,",0",0,",0",0,",0",-22.8,",0,12,+",,,140,",,0,10,",13.2,",,0,25,",13.9,",0,21,",,,3171.9,0,744.3,",0",,,,,35.5,",,,0",325,",,,0",-8.2,",0",-2.1,",,,0",-14.4,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1994-03,0,0,0,",0",,,4,"1,0",1,",0",4,",0",0,",0",0,",0",-19.4,",0,01,",,,165,"1,,0,04,",23.9,",,0,04,",16.1,",0,24,",,,3746.6,0,574.7,",0",,,,,131.8,",,,0",292,"1,,,0",-0.2,",0",4.8,",,,0",-5.2,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1994-04,0,0,0,",0",1,",0",0,",0",0,",0",0,",0",3,",0",0,",0",-5,",0,02,",51,",,0,01,",0,",,0,30,+",18.3,",,0,14,",26.7,",0,28,",,,4098.8,0,352.2,",0",,,,,67.8,",,,0",0,",,,0",6.6,",0",12.5,",,,0",0.7,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1994-05,6.7,0,6.7,",0",0,",0",0,",0",0,",0",0,",0",10,",0",0,",0",1.1,",0,14,",0,",,0,31,+",0,",,0,31,+",19.3,",,0,27,",30.6,",0,23,",102,"5,,,0",4290.8,0,192,",0",8.2,",,,0,P,N",21.2,",,,0,P,N",118.2,",,,0",0,",,,0",12.4,",0",18.4,",,,0",6.3,",,,0",3257,"1,,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1994-06,90.1,0,83.4,",0",0,",0",0,",0",0,",0",0,",0",27,",0",2,",0",5.6,",0,04,",0,",,0,30,+",0,",,0,30,+",17,",,0,26,",35.6,",0,19,",151,",,,0",4312.1,0,21.3,",0",16.1,",,,0,P,N",30.4,",,,0,P,N",60.4,",,,0",0,",,,0",20.4,",0",26.4,",,,0",14.4,",,,0",3164,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1994-07,243.7,0,153.6,",0",,,0,"1,0",0,",0",0,",0",31,",0",4,",0",11.7,",0,04,",,,0,"1,,0,31,+",33.5,",,0,31,",33.9,",0,22,",155,"2,,,0",0.5,0,0.5,",0",19.5,"1,,,0,P,N",32.6,"1,,,0,P,N",145.8,",,,0",0,"1,,,0",23.3,",0",28.9,",,,0",17.6,",,,0",2500,"2,,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1994-08,312.8,0,69.1,",0",0,",0",0,",0",0,",0",0,",0",28,",0",0,",0",8.3,",0,06,",0,",,0,31,+",0,",,0,31,+",25.9,",,0,19,",31.1,",0,05,",125,"2,,,0",16.3,0,15.8,",0",16.3,",,,0,P,N",29.9,",,,0,P,N",66.5,",,,0",0,",,,0",20.1,",0",25.9,",,,0",14.2,",,,0",2616,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1994-09,317,0,4.2,",0",0,",0",0,",0",0,",0",0,",0",11,",0",0,",0",5.6,",0,04,",0,",,0,30,+",0,",,0,30,+",27.4,",,0,28,",27.8,",0,22,",66,"4,,,0",111.8,0,95.5,",0",11.8,"1,,,0,P,N",22.9,",,,0,P,N",118.4,",,,0",0,",,,0",15.3,",0",20.2,",,,0",10.4,",,,0",2487,"2,,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1994-10,317,0,0,",0",0,",0",0,",0",0,",0",0,",0",4,",0",0,",0",-0.6,",0,12,",0,",,0,31,+",0,",,0,31,+",19.3,",,0,21,",23.3,",0,10,",,,355.4,0,243.6,",0",,,,,23.9,",,,0",0,",,,0",10.5,",0",16.6,",,,0",4.4,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1994-11,317,0,0,",0",3,",0",1,",0",0,",0",1,",0",0,",0",0,",0",-9.4,",0,28,+",76,",,0,29,+",76,",,0,28,",33.5,",,0,29,",20.6,",0,06,",,,741.5,0,386.1,",0",,,,,90.5,",,,0",76,",,,0",5.5,",0",10.5,",,,0",0.4,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1994-12,317,0,0,",0",14,",0",2,",0",0,",0",8,",0",0,",0",0,",0",-16.7,",0,30,",76,",,0,21,+",51,",,0,18,+",30.7,",,0,25,",13.9,",0,05,",,,1334.4,0,592.9,",0",,,,,104.7,",,,0",115,",,,0",-0.8,",0",3.8,",,,0",-5.4,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1995-01,0,0,0,",0",12,"2,0",5,",0",1,",0",15,",0",0,",0",0,",0",-21.1,",0,28,",152,"2,,0,13,+",89,",,0,12,",22.1,",,0,21,",14.4,",0,17,",,,1994.9,0,660.5,",0",,,,,86.1,",,,0",236,",,,0",-3,",0",1,",,,0",-7,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1995-02,0,0,0,",0",24,",0",3,",0",7,",0",14,",0",0,",0",0,",0",-22.8,",0,08,+",279,",,0,05,",279,",,0,05,",26.9,",,0,05,",11.1,",0,20,",,,2682.6,0,687.7,",0",,,,,62.2,",,,0",380,",,,0",-6.2,",0",-0.2,",,,0",-12.3,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1995-03,0,0,0,",0",9,",0",1,"2,0",0,",0",4,",0",0,",0",0,",0",-13.3,",0,11,",152,",,0,01,",25,"2,,0,12,",27.2,",,0,09,",14.4,",0,30,+",,,3209,0,526.4,",0",,,,,77.4,",,,0",25,"2,,,0",1.4,",0",6.3,",,,0",-3.6,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1995-04,0,0,0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",0,",0",-11.1,",0,06,+",0,",,0,30,+",0,",,0,30,+",15.7,",,0,22,",18.9,",0,19,",,,3609.3,0,400.3,",0",,,,,46.8,",,,0",0,",,,0",5,",0",11,",,,0",-1,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1995-05,1.7,0,1.7,",0",0,",0",0,",0",0,",0",0,",0",12,",0",0,",0",0,",0,07,",0,",,0,31,+",0,",,0,31,+",18,",,0,12,",26.7,",0,25,",96,"4,,,0",3788.5,0,179.2,",0",,,,,80.9,",,,0",0,",,,0",12.6,",0",18.7,",,,0",6.6,",,,0",2756,"1,,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1995-06,67.4,0,65.7,",0",0,",0",0,",0",0,",0",0,",0",26,",0",1,",0",8.3,",0,28,",0,",,0,30,+",0,",,0,30,+",9.4,",,0,15,",35,",0,20,",139,"1,,,0",3811.3,0,22.8,",0",16.2,"1,,,0,P,N",30,",,,0,P,N",24.6,",,,0",0,",,,0",19.8,",0",26.3,",,,0",13.3,",,,0",2575,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1995-07,210.6,0,143.2,",0",0,",0",0,",0",0,",0",0,",0",29,",0",5,",0",12.8,",0,04,",0,",,0,31,+",0,",,0,31,+",30,",,0,18,",36.1,",0,15,",148,"1,,,0",4.2,0,4.2,",0",19,",,,0,P,N",32.1,",,,0,P,N",94.5,",,,0",0,",,,0",22.8,",0",28.7,",,,0",16.9,",,,0",2764,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1995-08,298.5,0,87.9,",0",0,",0",0,",0",0,",0",0,",0",30,",0",6,",0",8.3,",0,29,",0,",,0,31,+",0,",,0,31,+",13.2,",,0,06,",34.4,",0,02,",146,",,,0",15.3,0,11.1,",0",16.1,",,,0,P,N",30.8,",,,0,P,N",41.1,",,,0",0,",,,0",20.8,",0",27.3,",,,0",14.4,",,,0",2521,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1995-09,311,0,12.5,",0",0,",0",0,",0",0,",0",0,",0",14,",0",0,",0",1.1,",0,30,+",0,",,0,30,+",0,",,0,30,+",21.3,",,0,23,",29.4,",0,06,",92,"3,,,0",134.8,0,119.5,",0",10.5,",,,0,P,N",23.3,",,,0,P,N",61.8,",,,0",0,",,,0",14.8,",0",21.2,",,,0",8.3,",,,0",2610,",,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1995-10,311,0,0,"2,0",0,",0",0,",0",0,"1,0",0,"1,0",9,"1,0",0,"1,0",0,"1,0,31,+",0,",,0,31,+",0,",,0,31,+",77.5,",,0,22,",27.8,"1,0,14,",,,331.7,0,196.9,"1,0",8.3,"2,,,0,P,N",18.6,"2,,,0,P,N",249,",,,0",0,",,,0",11.7,"2,0",18,"1,,,0",5.3,"1,,,0",2933,"2,,,0"
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1995-11,311,0,0,",0",3,",0",2,",0",0,",0",3,",0",0,",0",0,",0",-10,",0,30,",51,",,0,19,",51,",,0,19,",33.3,",,0,12,",15.6,",0,12,",,,829.1,0,497.4,",0",,,,,120.4,",,,0",76,",,,0",1.8,",0",5.6,",,,0",-2.1,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1995-12,311,0,0,",0",28,"3,0",9,"1,0",0,",0",19,",0",0,",0",0,",0",-15,",0,14,",356,"3,,0,22,+",127,"1,,0,15,",13,",,0,10,",5,",0,05,",,,1541.7,0,712.6,",0",,,,,59.8,",,,0",649,"1,,,0",-4.6,",0",-0.9,",,,0",-8.4,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1996-01,0,0,0,",0",26,",0",,,6,",0",18,",0",0,",0",0,",0",-21.1,",0,06,",483,",,0,13,",,,32,",,0,28,",12.8,",0,20,",,,2309.8,0,768.1,",0",,,,,126.7,",,,0",,,-6.4,",0",-1.3,",,,0",-11.6,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1996-02,0,0,0,",0",20,"2,0",3,"4,0",10,",0",16,",0",0,",0",0,",0",-21.1,",0,05,",279,"2,,0,17,",203,"4,,0,17,",33.3,",,0,22,",10.6,",0,29,+",,,3012.9,0,703.1,",0",,,,,85.6,",,,0",381,"4,,,0",-5.9,",0",-0.6,",,,0",-11.2,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1996-03,0,0,0,",0",18,",0",4,"2,0",1,",0",8,",0",0,",0",0,",0",-17.8,",0,10,",381,",,0,09,",203,"2,,0,08,",16.8,",,0,08,",16.1,",0,26,",,,3609.7,0,596.8,",0",,,,,50.4,",,,0",471,"2,,,0",-0.9,",0",4.9,",,,0",-6.8,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1996-04,0,0,0,",0",5,",0",3,",0",0,",0",0,",0",4,",0",0,",0",-4.4,",0,04,",203,",,0,11,",140,",,0,10,",73.9,",,0,17,",25,",0,24,",,,3966.8,0,357.1,",0",,,,,202,",,,0",303,",,,0",6.4,",0",12.1,",,,0",0.8,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1996-05,4.8,0,4.8,",0",0,",0",0,",0",0,",0",0,",0",9,",0",0,",0",-0.6,",0,14,",0,",,0,31,+",0,",,0,31,+",43.4,",,0,12,",31.7,",0,21,",,,4164.3,0,197.5,",0",,,,,168.3,",,,0",0,",,,0",12.1,",0",18.3,",,,0",5.9,",,,0",,
USC00274480,"LAKEPORT 2, NH US",43.5492,-71.4646,152.4,1996-06,42.9,0,38.1,",0",0,",0",0,",0",0,",0",0,",0",26,",0",0,",0",7.8,",0,01,",0,",,0,30,+",0,",,0,30,+",33.5,",,0,23,",31.1,",0,13,",120,",,,0",4180,0,15.7,",0",15.3,",,,0,P,N",28.8,",,,0,P,N",72.9,",,,0",0,",,,0",19.1,",0",24.7,",,,0",13.5,",,,0",2728,",,,0"
