Group,Block,Plant,UniqueID,Year,YearFound,NoVegStems,NoArrStems,NoFlStems,NoFrStems,TotNoStems,Height,LeafWhol,Stage,Stage2,Stage3,Emerg
U,0,5,U-00-005,2000,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,5,U-00-005,2003,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,6,U-00-006,1985,1985,1,0,0,0,1,147,122,Veg,VegSm,VegSm,1
U,0,6,U-00-006,1986,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,6,U-00-006,1987,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
U,0,6,U-00-006,1988,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
U,0,6,U-00-006,1989,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,6,U-00-006,1990,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,6,U-00-006,1991,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,6,U-00-006,1992,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,6,U-00-006,1993,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,6,U-00-006,1994,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,6,U-00-006,1995,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,6,U-00-006,1996,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,6,U-00-006,1997,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,6,U-00-006,1998,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,6,U-00-006,2000,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,6,U-00-006,2003,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,7,U-00-007,1985,1985,1,0,0,0,1,140,117,Veg,VegSm,VegSm,1
U,0,7,U-00-007,1986,1985,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
U,0,7,U-00-007,1987,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,7,U-00-007,1988,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,7,U-00-007,1989,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,7,U-00-007,1990,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,7,U-00-007,1991,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,7,U-00-007,1992,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,7,U-00-007,1993,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,7,U-00-007,1994,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,7,U-00-007,1995,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,7,U-00-007,1996,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,7,U-00-007,1997,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,7,U-00-007,1998,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,7,U-00-007,2000,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,7,U-00-007,2003,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,8,U-00-008,1987,1987,1,0,0,0,1,127,113,Veg,VegSm,VegSm,1
U,0,8,U-00-008,1988,1987,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
U,0,8,U-00-008,1989,1987,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
U,0,8,U-00-008,1990,1987,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
U,0,8,U-00-008,1991,1987,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,8,U-00-008,1992,1987,0,0,0,0,0,0,0,D,D,D,0
U,0,8,U-00-008,1993,1987,0,0,0,0,0,0,0,D,D,D,0
U,0,8,U-00-008,1994,1987,0,0,0,0,0,0,0,D,D,D,0
U,0,8,U-00-008,1995,1987,0,0,0,0,0,0,0,D,D,D,0
U,0,8,U-00-008,1996,1987,0,0,0,0,0,0,0,D,D,D,0
U,0,8,U-00-008,1997,1987,0,0,0,0,0,0,0,D,D,D,0
U,0,8,U-00-008,1998,1987,0,0,0,0,0,0,0,D,D,D,0
U,0,8,U-00-008,2000,1987,0,0,0,0,0,0,0,D,D,D,0
U,0,8,U-00-008,2003,1987,0,0,0,0,0,0,0,D,D,D,0
U,0,9,U-00-009,1988,1988,1,0,0,0,1,160,107,Veg,VegSm,VegSm,1
U,0,9,U-00-009,1989,1988,0,0,0,0,0,0,0,D,D,D,0
U,0,9,U-00-009,1990,1988,0,0,0,0,0,0,0,D,D,D,0
U,0,9,U-00-009,1991,1988,0,0,0,0,0,0,0,D,D,D,0
U,0,9,U-00-009,1992,1988,0,0,0,0,0,0,0,D,D,D,0
U,0,9,U-00-009,1993,1988,0,0,0,0,0,0,0,D,D,D,0
U,0,9,U-00-009,1994,1988,0,0,0,0,0,0,0,D,D,D,0
U,0,9,U-00-009,1995,1988,0,0,0,0,0,0,0,D,D,D,0
U,0,9,U-00-009,1996,1988,0,0,0,0,0,0,0,D,D,D,0
U,0,9,U-00-009,1997,1988,0,0,0,0,0,0,0,D,D,D,0
U,0,9,U-00-009,1998,1988,0,0,0,0,0,0,0,D,D,D,0
U,0,9,U-00-009,2000,1988,0,0,0,0,0,0,0,D,D,D,0
U,0,9,U-00-009,2003,1988,0,0,0,0,0,0,0,D,D,D,0
U,0,10,U-00-010,1991,1991,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,10,U-00-010,1992,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,10,U-00-010,1993,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,10,U-00-010,1994,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,10,U-00-010,1995,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,10,U-00-010,1996,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,10,U-00-010,1997,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,10,U-00-010,1998,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,10,U-00-010,2000,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,10,U-00-010,2003,1991,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,11,U-00-011,1991,1991,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,11,U-00-011,1992,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,11,U-00-011,1993,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,11,U-00-011,1994,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,11,U-00-011,1995,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,11,U-00-011,1996,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,11,U-00-011,1997,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,11,U-00-011,1998,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,11,U-00-011,2000,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,11,U-00-011,2003,1991,0,0,0,0,0,0,0,D,D,D,0
U,0,12,U-00-012,1985,1985,1,0,0,0,1,120,125,Veg,VegSm,VegSm,1
U,0,12,U-00-012,1986,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,12,U-00-012,1987,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,12,U-00-012,1988,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,12,U-00-012,1989,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,12,U-00-012,1990,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,12,U-00-012,1991,1985,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
U,0,12,U-00-012,1992,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,12,U-00-012,1993,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,12,U-00-012,1994,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,12,U-00-012,1995,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,12,U-00-012,1996,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,12,U-00-012,1997,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,12,U-00-012,1998,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,12,U-00-012,2000,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,12,U-00-012,2003,1985,0,0,0,0,0,0,0,D,D,D,0
U,0,13,U-00-013,1995,1995,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
U,0,13,U-00-013,1996,1995,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,13,U-00-013,1997,1995,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,13,U-00-013,1998,1995,0,0,0,0,0,0,0,D,D,D,0
U,0,13,U-00-013,2000,1995,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
U,0,13,U-00-013,2003,1995,0,0,0,0,0,0,0,D,D,D,0
U,0,14,U-00-014,1997,1997,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,14,U-00-014,1998,1997,0,0,0,0,0,0,0,D,D,D,0
U,0,14,U-00-014,2000,1997,0,0,0,0,0,0,0,D,D,D,0
U,0,14,U-00-014,2003,1997,0,0,0,0,0,0,0,D,D,D,0
U,0,15,U-00-015,1997,1997,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,15,U-00-015,1998,1997,0,0,0,0,0,0,0,D,D,D,0
U,0,15,U-00-015,2000,1997,0,0,0,0,0,0,0,D,D,D,0
U,0,15,U-00-015,2003,1997,0,0,0,0,0,0,0,D,D,D,0
U,0,16,U-00-016,1998,1998,1,0,0,0,1,68,45,Veg,VegSm,VegSm,1
U,0,16,U-00-016,2000,1998,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
U,0,16,U-00-016,2003,1998,0,0,0,0,0,0,0,D,D,D,0
V,11,13,V-11-013,1985,1985,0,0,0,1,1,295,181,Fruit,FruitSm,FruitSm,1
V,11,13,V-11-013,1986,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,13,V-11-013,1987,1985,1,0,2,0,3,0,0,Flower,FlowLg,ArFlLg,1
V,11,13,V-11-013,1988,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,13,V-11-013,1989,1985,0,0,1,2,3,0,0,Fruit,FruitLg,FruitLg,1
V,11,13,V-11-013,1990,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,13,V-11-013,1991,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,13,V-11-013,1992,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,13,V-11-013,1993,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,13,V-11-013,1994,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,13,V-11-013,1995,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,14,V-11-014,1985,1985,1,0,0,0,1,196,0,Veg,VegSm,VegSm,1
V,11,14,V-11-014,1986,1985,1,0,0,2,3,0,0,Fruit,FruitLg,FruitLg,1
V,11,14,V-11-014,1987,1985,1,0,2,0,3,0,0,Flower,FlowLg,ArFlLg,1
V,11,14,V-11-014,1988,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,14,V-11-014,1989,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,14,V-11-014,1990,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,14,V-11-014,1991,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,14,V-11-014,1992,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,14,V-11-014,1993,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,14,V-11-014,1994,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,14,V-11-014,1995,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,15,V-11-015,1985,1985,1,0,0,0,1,151,105,Veg,VegSm,VegSm,1
V,11,15,V-11-015,1986,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,15,V-11-015,1987,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,15,V-11-015,1988,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,15,V-11-015,1989,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,15,V-11-015,1990,1985,3,0,0,0,3,0,0,Veg,VegLg,VegLg,1
V,11,15,V-11-015,1991,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,15,V-11-015,1992,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,15,V-11-015,1993,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,15,V-11-015,1994,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,15,V-11-015,1995,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,16,V-11-016,1985,1985,0,0,0,1,1,205,151,Fruit,FruitSm,FruitSm,1
V,11,16,V-11-016,1986,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,16,V-11-016,1987,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,16,V-11-016,1988,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,16,V-11-016,1989,1985,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
V,11,16,V-11-016,1990,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,16,V-11-016,1991,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,16,V-11-016,1992,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,16,V-11-016,1993,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,16,V-11-016,1994,1985,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
V,11,16,V-11-016,1995,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,17,V-11-017,1985,1985,0,0,0,1,1,193,124,Fruit,FruitSm,FruitSm,1
V,11,17,V-11-017,1986,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,17,V-11-017,1987,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,17,V-11-017,1988,1985,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
V,11,17,V-11-017,1989,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,17,V-11-017,1990,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,17,V-11-017,1991,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,17,V-11-017,1992,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,17,V-11-017,1993,1985,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
V,11,17,V-11-017,1994,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,17,V-11-017,1995,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,18,V-11-018,1985,1985,1,0,0,0,1,120,102,Veg,VegSm,VegSm,1
V,11,18,V-11-018,1986,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,18,V-11-018,1987,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,18,V-11-018,1988,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,18,V-11-018,1989,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,18,V-11-018,1990,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,18,V-11-018,1991,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,18,V-11-018,1992,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,18,V-11-018,1993,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,18,V-11-018,1994,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,18,V-11-018,1995,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,19,V-11-019,1985,1985,1,0,0,0,1,225,0,Veg,VegSm,VegSm,1
V,11,19,V-11-019,1986,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,19,V-11-019,1987,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,19,V-11-019,1988,1985,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
V,11,19,V-11-019,1989,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,19,V-11-019,1990,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,19,V-11-019,1991,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,19,V-11-019,1992,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,19,V-11-019,1993,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,19,V-11-019,1994,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,19,V-11-019,1995,1985,0,0,0,0,0,0,0,D,D,D,0
V,11,98,V-11-098,1986,1986,1,0,0,0,1,120,115,Veg,VegSm,VegSm,1
V,11,98,V-11-098,1987,1986,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,98,V-11-098,1988,1986,0,0,0,0,0,0,0,D,D,D,0
V,11,98,V-11-098,1989,1986,0,0,0,0,0,0,0,D,D,D,0
V,11,98,V-11-098,1990,1986,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
V,11,98,V-11-098,1991,1986,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,98,V-11-098,1992,1986,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,98,V-11-098,1993,1986,0,0,0,0,0,0,0,D,D,D,0
V,11,98,V-11-098,1994,1986,0,0,0,0,0,0,0,D,D,D,0
V,11,98,V-11-098,1995,1986,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,110,V-11-110,1987,1987,0,0,5,0,5,0,0,Flower,FlowLg,ArFlLg,1
V,11,110,V-11-110,1988,1987,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,110,V-11-110,1989,1987,0,0,0,0,0,0,0,D,D,D,0
V,11,110,V-11-110,1990,1987,0,0,0,0,0,0,0,D,D,D,0
V,11,110,V-11-110,1991,1987,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,110,V-11-110,1992,1987,0,0,0,0,0,0,0,D,D,D,0
V,11,110,V-11-110,1993,1987,0,0,0,0,0,0,0,D,D,D,0
V,11,110,V-11-110,1994,1987,0,0,0,0,0,0,0,D,D,D,0
V,11,110,V-11-110,1995,1987,0,0,0,0,0,0,0,D,D,D,0
V,11,120,V-11-120,1988,1988,1,0,0,0,1,86,79,Veg,VegSm,VegSm,1
V,11,120,V-11-120,1989,1988,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
V,11,120,V-11-120,1990,1988,0,0,0,0,0,0,0,D,D,D,0
V,11,120,V-11-120,1991,1988,0,0,0,0,0,0,0,D,D,D,0
V,11,120,V-11-120,1992,1988,0,0,0,0,0,0,0,D,D,D,0
V,11,120,V-11-120,1993,1988,0,0,0,0,0,0,0,D,D,D,0
V,11,120,V-11-120,1994,1988,0,0,0,0,0,0,0,D,D,D,0
V,11,120,V-11-120,1995,1988,0,0,0,0,0,0,0,D,D,D,0
V,11,157,V-11-157,1989,1989,1,0,0,0,1,76,69,Veg,VegSm,VegSm,1
V,11,157,V-11-157,1990,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,157,V-11-157,1991,1989,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,157,V-11-157,1992,1989,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
V,11,157,V-11-157,1993,1989,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
V,11,157,V-11-157,1994,1989,0,0,0,0,0,0,0,D,D,D,0
V,11,157,V-11-157,1995,1989,0,0,0,0,0,0,0,D,D,D,0
V,11,162,V-11-162,1989,1989,1,0,0,0,1,90,66,Veg,VegSm,VegSm,1
V,11,162,V-11-162,1990,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,162,V-11-162,1991,1989,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,162,V-11-162,1992,1989,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
V,11,162,V-11-162,1993,1989,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
V,11,162,V-11-162,1994,1989,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,162,V-11-162,1995,1989,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,166,V-11-166,1989,1989,1,0,0,0,1,75,78,Veg,VegSm,VegSm,1
V,11,166,V-11-166,1990,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,166,V-11-166,1991,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,166,V-11-166,1992,1989,0,0,0,0,0,0,0,D,D,D,0
V,11,166,V-11-166,1993,1989,0,0,0,0,0,0,0,D,D,D,0
V,11,166,V-11-166,1994,1989,0,0,0,0,0,0,0,D,D,D,0
V,11,166,V-11-166,1995,1989,0,0,0,0,0,0,0,D,D,D,0
V,11,171,V-11-171,1990,1990,1,0,0,0,1,104,86,Veg,VegSm,VegSm,1
V,11,171,V-11-171,1991,1990,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
V,11,171,V-11-171,1992,1990,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
V,11,171,V-11-171,1993,1990,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
V,11,171,V-11-171,1994,1990,0,0,0,0,0,0,0,D,D,D,0
V,11,171,V-11-171,1995,1990,0,0,0,0,0,0,0,D,D,D,0
V,11,188,V-11-188,1991,1991,1,0,0,0,1,40,53,Veg,VegSm,VegSm,1
V,11,188,V-11-188,1992,1991,0,0,0,0,0,0,0,D,D,D,0
V,11,188,V-11-188,1993,1991,0,0,0,0,0,0,0,D,D,D,0
V,11,188,V-11-188,1994,1991,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,188,V-11-188,1995,1991,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
V,11,189,V-11-189,1991,1991,0,0,0,1,1,178,116,Fruit,FruitSm,FruitSm,1
V,11,189,V-11-189,1992,1991,0,0,0,0,0,0,0,D,D,D,0
V,11,189,V-11-189,1993,1991,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,189,V-11-189,1994,1991,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
V,11,189,V-11-189,1995,1991,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
V,11,190,V-11-190,1991,1991,1,0,0,2,3,0,79.5,Fruit,FruitLg,FruitLg,1
V,11,190,V-11-190,1992,1991,0,0,0,0,0,0,0,D,D,D,0
V,11,190,V-11-190,1993,1991,0,0,0,0,0,0,0,D,D,D,0
V,11,190,V-11-190,1994,1991,0,0,0,0,0,0,0,D,D,D,0
V,11,190,V-11-190,1995,1991,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,210,V-11-210,1993,1993,1,0,0,0,1,71,54,Veg,VegSm,VegSm,1
V,11,210,V-11-210,1994,1993,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,210,V-11-210,1995,1993,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
V,11,217,V-11-217,1989,1989,1,0,0,0,1,101,79,Veg,VegSm,VegSm,1
V,11,217,V-11-217,1990,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,217,V-11-217,1991,1989,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,217,V-11-217,1992,1989,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
V,11,217,V-11-217,1993,1989,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
V,11,217,V-11-217,1994,1989,0,0,0,0,0,0,0,D,D,D,0
V,11,217,V-11-217,1995,1989,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
V,11,243,V-11-243,1989,1989,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,243,V-11-243,1990,1989,0,0,0,0,0,0,0,D,D,D,0
V,11,243,V-11-243,1991,1989,0,0,0,0,0,0,0,D,D,D,0
V,11,243,V-11-243,1992,1989,0,0,0,0,0,0,0,D,D,D,0
V,11,243,V-11-243,1993,1989,0,0,0,0,0,0,0,D,D,D,0
V,11,243,V-11-243,1994,1989,0,0,0,0,0,0,0,D,D,D,0
V,11,243,V-11-243,1995,1989,0,0,0,0,0,0,0,D,D,D,0
V,11,244,V-11-244,1989,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,244,V-11-244,1990,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,244,V-11-244,1991,1989,0,0,0,0,0,0,0,D,D,D,0
V,11,244,V-11-244,1992,1989,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
V,11,244,V-11-244,1993,1989,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
V,11,244,V-11-244,1994,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,244,V-11-244,1995,1989,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,11,259,V-11-259,1995,1995,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,11,260,V-11-260,1995,1995,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,12,1,V-12-001,1985,1985,0,0,0,1,1,225,132,Fruit,FruitSm,FruitSm,1
V,12,1,V-12-001,1986,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,12,1,V-12-001,1987,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,12,1,V-12-001,1988,1985,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
V,12,1,V-12-001,1989,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,12,1,V-12-001,1990,1985,0,0,0,0,0,0,0,D,D,D,0
V,12,1,V-12-001,1991,1985,0,0,0,0,0,0,0,D,D,D,0
V,12,1,V-12-001,1992,1985,0,0,0,0,0,0,0,D,D,D,0
V,12,1,V-12-001,1993,1985,0,0,0,0,0,0,0,D,D,D,0
V,12,1,V-12-001,1994,1985,0,0,0,0,0,0,0,D,D,D,0
V,12,1,V-12-001,1995,1985,0,0,0,0,0,0,0,D,D,D,0
V,12,2,V-12-002,1985,1985,0,0,0,1,1,165,94,Fruit,FruitSm,FruitSm,1
V,12,2,V-12-002,1986,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,12,2,V-12-002,1987,1985,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
V,12,2,V-12-002,1988,1985,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
V,12,2,V-12-002,1989,1985,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
V,12,2,V-12-002,1990,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,12,2,V-12-002,1991,1985,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
V,12,2,V-12-002,1992,1985,0,0,0,0,0,0,0,D,D,D,0
V,12,2,V-12-002,1993,1985,0,0,0,0,0,0,0,D,D,D,0
V,12,2,V-12-002,1994,1985,0,0,0,0,0,0,0,D,D,D,0
V,12,2,V-12-002,1995,1985,0,0,0,0,0,0,0,D,D,D,0
V,12,3,V-12-003,1985,1985,1,0,0,2,3,145.5,105,Fruit,FruitLg,FruitLg,1
V,12,3,V-12-003,1986,1985,1,0,0,2,3,0,0,Fruit,FruitLg,FruitLg,1
V,12,3,V-12-003,1987,1985,0,0,0,0,0,0,0,D,D,D,0
V,12,3,V-12-003,1988,1985,1,0,0,2,3,0,0,Fruit,FruitLg,FruitLg,1
